Unnamed: 0	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	mean
NKT	0.400276666666667	0.785483333333333	0.0260733333333333	0.0876866666666667	0.08718	0.0442733333333334	0.195446666666667	0.0697566666666667	0.0132933333333334	0.0633133333333333	0.0970299999999999	0.156756666666667	0.143603333333333	0.69182	0.309456666666667	0.629466666666667	0.0120166666666667	0.502773333333333	0.151263333333333	0.179416666666667	0.11421	0.23097	0.0	0.113646666666667	0.272486666666667	0.169266666666667	0.0545166666666667	0.399606666666667	0.0675233333333334	0.697016666666667	0.0354866666666667	0.0011233333333333	0.0697566666666667	0.0757166666666667	0.54346	0.0063366666666666	0.19514	0.83463	0.173163333333333	0.01919	0.147776666666667	0.134143333333333	0.27658	0.0	0.648393333333333	0.140716666666667	0.0365133333333333	0.0	0.02794	0.357626666666667	0.116326666666667	0.0025066666666666	0.0	0.313666666666667	0.29141	0.371886666666667	0.354516666666667	0.751236666666667	0.0081366666666666	0.0912166666666666	0.680663333333333	1.0	0.0114766666666667	0.0001799999999999	0.150833333333333	0.0184266666666667	0.0	0.00644	0.19969	0.0057033333333332	0.0073533333333333	0.02813	0.04882	0.295256666666667	0.173163333333333	0.112896666666667	0.0	0.140146666666667	0.913426666666667	0.0623466666666667	0.0687033333333333	0.140496666666667	0.66657	0.0241233333333334	0.10666	0.741066666666667	0.0	0.0	0.06728	0.0080166666666666	0.270803333333333	0.0358766666666667	0.0441466666666667	0.0441466666666667	0.110686666666667	0.09561	0.01242	0.856346666666667	0.0587533333333333	0.01154	0.0375133333333333	0.02905	0.0007533333333333	0.0013166666666666	0.05245	0.0996933333333333	0.752836666666667	0.0285466666666667	1.0	0.0675233333333334	0.0624766666666666	0.0	0.0252766666666666	0.485883333333333	0.535436666666667	0.6133	0.01439	0.08248	0.0	0.638713333333333	0.0214733333333333	0.0009166666666666	0.0027099999999999	0.0658933333333334	0.907683333333333	0.63455	0.0577766666666667	0.0252	0.346013333333333	0.0957466666666666	0.0643366666666667	0.647536666666667	0.18462	0.0	0.105406666666667	0.0803733333333333	0.0329533333333333	0.0717	0.200983333333333	0.197466666666667	1.0	0.11467	0.0434866666666667	0.0974366666666666	0.538633333333333	0.69182	0.0073033333333333	0.226256666666667	0.180163333333333	0.20925621923937357
Neurons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.166226666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024166666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027233333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00786152125279642
Neutrophils	0.6775	0.766243333333333	0.69697	0.327073333333333	0.919756666666667	1.0	1.0	1.0	1.0	1.0	0.796713333333333	0.107123333333333	0.02869	1.0	0.0255133333333334	0.162366666666667	1.0	0.459496666666667	0.13018	0.0260533333333334	1.0	0.298373333333333	1.0	0.546583333333333	0.0027166666666667	0.944446666666667	0.267843333333333	0.666683333333333	0.28297	0.0093333333333333	1.0	1.0	0.525473333333333	0.28469	0.194526666666667	0.828343333333333	0.796713333333333	0.347663333333333	1.0	0.77241	0.08699	0.38645	0.708076666666667	1.0	0.131293333333333	1.0	0.796713333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0003699999999999	1.0	0.536956666666667	0.151186666666667	0.742886666666667	1.0	0.0328266666666667	0.305513333333333	0.172613333333333	1.0	0.472833333333333	1.0	1.0	0.06921	0.341886666666667	1.0	0.598713333333333	0.716396666666667	0.818726666666667	0.40877	0.19306	0.129073333333333	1.0	1.0	0.03978	0.0488133333333334	1.0	0.21622	0.303796666666667	0.54176	1.0	0.191586666666667	1.0	1.0	1.0	0.854976666666667	0.488506666666667	1.0	1.0	0.0706433333333333	1.0	1.0	0.72792	0.561136666666667	1.0	0.622113333333333	1.0	1.0	0.444446666666667	1.0	0.919756666666667	0.340053333333333	0.314296666666667	0.523143333333333	0.0421366666666667	1.0	1.0	1.0	1.0	0.0713333333333334	0.0163133333333333	0.21165	1.0	0.523143333333333	0.831646666666667	0.03115	1.0	1.0	0.95354	0.382506666666667	0.0488133333333334	0.523143333333333	0.661333333333333	0.834953333333333	1.0	0.06586	0.305513333333333	0.868516666666667	0.47932	1.0	0.246796666666667	0.66404	0.730786666666667	1.0	0.4006	0.0518166666666666	0.0	1.0	0.716396666666667	0.55388	0.0	0.716396666666667	1.0	0.277783333333333	1.0	0.6249081655480985
Osteoblast	0.0	0.0	0.0	0.648583333333333	0.0466066666666667	0.0	0.0	0.0	1.0	0.0	0.0538533333333333	0.0	0.37304	0.0	1.0	0.0	0.0	0.0097033333333332	0.0	1.0	0.0	1.0	1.0	0.346736666666667	0.0	0.0	0.0	0.0035466666666667	0.130726666666667	0.414866666666667	1.0	1.0	0.21111	0.115843333333333	0.0500833333333334	0.0	0.0	0.01165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0397333333333333	0.0	0.0	0.0	0.48285	0.0	0.169583333333333	0.0100533333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.104166666666667	0.549973333333333	0.0	0.0	0.01165	0.0	1.0	0.0	1.0	0.0	0.0075366666666666	1.0	0.0	0.262356666666667	0.189583333333333	0.0	0.0	1.0	0.00253	0.0138333333333334	0.0	0.0	1.0	0.0	1.0	0.0	0.442866666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0910433333333334	0.0432533333333334	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.00821	0.0073699999999999	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66666666666648e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0258566666666666	0.0	0.399946666666667	0.0	0.55217	0.79999	0.0	0.184266666666667	0.0	0.0393	0.352763333333333	0.0	1.0	0.86441	0.0	0.20182324384787476
Pericytes	0.0166533333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00753	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.11166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0963566666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0107	0.0	0.05008	0.0	0.0	0.0	0.0	0.0520699999999999	0.0	0.0	0.0	0.023585570469798655
Plasma cells	0.26257	0.0	0.0	0.95693	1.0	0.0	0.0	0.180146666666667	0.0999566666666667	0.0	0.0588833333333333	0.0	0.0	0.0	0.276453333333333	0.400386666666667	0.0	0.0	0.0	0.05698	0.0	1.0	0.0072566666666666	0.0	0.0	0.0	0.0	1.0	1.0	0.0878033333333333	0.235383333333333	1.0	1.0	0.0002199999999999	1.0	0.0	3.66666666666848e-05	1.0	0.0	0.468623333333333	1.0	0.0	0.00385	0.0	0.0041333333333333	0.0	0.04718	0.0	0.0	0.0	0.0067633333333333	1.0	0.0	0.25619	0.0	0.10366	0.0	1.0	0.0012266666666667	0.10366	0.0	0.0	0.0	0.0002433333333333	0.0	0.0334766666666667	1.0	1.0	0.0	1.0	0.0	0.0043633333333333	1.0	0.0	0.0200933333333333	0.0	0.0052333333333333	0.14638	1.0	0.0172600000000001	0.191763333333333	0.0	0.0	0.13654	0.0	1.0	0.0037733333333333	1.0	0.0	2.66666666666193e-05	0.0	0.0	0.0	0.0	1.0	1.0	0.10248	0.0084533333333333	0.522563333333333	7.9999999999969e-05	1.0	0.113533333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0081099999999999	0.114816666666667	1.0	0.17856	1.0	0.0	0.01531	0.0	0.0	0.0	0.0903833333333334	0.0	0.0	0.0	0.563736666666667	0.0	0.0	0.34306	0.34601	0.0	0.0	0.0	0.0	0.01198	2.66666666666193e-05	0.0	0.176886666666667	1.0	1.0	0.0	1.0	0.18503	0.0	0.0012666666666666	0.0	0.0	0.0	0.0	1.0	1.0	0.0321433333333333	0.24155621923937357
Platelets	0.0737100000000001	0.0100166666666667	0.840083333333333	0.146336666666667	1.0	0.121906666666667	0.212543333333333	0.204203333333333	0.16365	0.137066666666667	0.118073333333333	0.05944	0.170766666666667	0.0249200000000001	0.0453466666666666	0.0382133333333333	0.195876666666667	0.0694366666666667	0.16436	0.16754	0.127766666666667	0.0631133333333334	0.550843333333333	0.144236666666667	0.0900133333333333	0.0357866666666666	0.0677433333333334	0.09094	0.989736666666667	0.0563366666666667	0.179136666666667	0.159796666666667	0.202266666666667	0.0832766666666667	1.0	0.174396666666667	0.0894366666666667	0.27724	0.04134	0.08797	0.44254	0.0371433333333333	0.134993333333333	0.543266666666667	0.11735	0.0479866666666666	0.11289	0.20194	0.164696666666667	0.308286666666667	0.215286666666667	0.264246666666667	1.0	0.24375	0.03669	0.0118766666666666	0.0397266666666667	0.11495	0.164696666666667	0.10451	0.0187466666666667	0.01689	0.163326666666667	0.16754	0.111856666666667	0.194696666666667	0.412756666666667	0.767733333333333	0.19818	0.120936666666667	0.34284	0.258263333333333	0.134596666666667	0.0699966666666667	0.129506666666667	0.21781	0.568826666666667	0.0112966666666666	0.0760033333333333	0.0963666666666667	0.239913333333333	0.0718966666666667	0.11665	0.124983333333333	0.0751566666666666	0.0610333333333334	0.390423333333333	0.633036666666667	0.0770866666666666	0.116323333333333	0.0785133333333333	0.0656099999999999	0.0642533333333334	0.401296666666667	0.100583333333333	0.0713966666666667	0.550843333333333	0.189386666666667	1.0	0.181486666666667	0.304973333333333	0.106486666666667	0.154263333333333	0.17695	0.141746666666667	0.0873366666666666	0.1096	0.20501	0.0656099999999999	0.189786666666667	0.101213333333333	0.492563333333333	0.161596666666667	0.0459033333333333	0.0243333333333333	0.0626	0.118996666666667	0.0443566666666667	0.522963333333333	0.173996666666667	0.101463333333333	0.17475	0.12846	0.212033333333333	0.100916666666667	0.0	0.198883333333333	0.109923333333333	0.0718966666666667	0.22224	0.129506666666667	0.0674966666666666	0.07256	0.653676666666667	0.100283333333333	0.384086666666667	1.0	0.12127	0.0985733333333333	0.03311	0.0546366666666667	0.0814966666666667	0.137736666666667	0.191303333333333	0.02896	0.141333333333333	0.50027	0.126356666666667	0.11735	0.20215165548098443
Preadipocytes	0.0740133333333334	3.33333333335517e-06	1.0	0.185573333333333	1.0	1.0	1.0	1.0	1.0	1.0	0.0383866666666667	0.0263066666666667	0.54329	0.0004033333333333	0.0	1.0	0.0259966666666667	0.0860833333333333	0.380196666666667	0.10076	0.09372	0.0	0.891596666666667	0.0314433333333334	0.0	0.648086666666667	0.0988533333333333	0.0294133333333333	1.0	0.0533266666666666	1.0	0.348053333333333	0.0826966666666666	0.0	0.899543333333333	0.456243333333333	0.02712	0.334156666666667	1.0	1.0	1.0	0.06531	0.0085533333333333	1.0	0.133516666666667	0.11942	0.0091099999999999	0.0529966666666667	0.1261	1.0	0.26163	0.12913	1.0	1.0	0.0	0.387713333333333	0.423223333333333	0.0648133333333333	1.0	0.264326666666667	0.163686666666667	0.0	0.0279933333333333	1.0	0.0001466666666666	1.0	0.0	0.298403333333333	0.0810999999999999	1.0	0.659513333333333	1.0	0.109673333333333	0.0096966666666666	0.0914733333333333	0.0	0.103373333333333	0.376596666666667	0.0002866666666666	0.0009533333333333	1.0	0.0	0.0412933333333333	0.0	0.00377	0.0	1.0	0.4604	1.0	0.151243333333333	0.0	1.0	0.02852	1.0	0.04269	1.0	0.112813333333333	0.156903333333333	1.0	0.07959	1.0	1.0	1.0	0.0221666666666667	0.0	0.147446666666667	0.134556666666667	0.1261	0.0051799999999999	1.0	0.688916666666667	1.0	0.0210399999999999	0.0	0.0	0.0	0.0667333333333333	0.410996666666667	1.0	1.0	0.337606666666667	1.0	0.933346666666667	1.0	0.0294133333333333	0.0041299999999999	0.130213333333333	0.0085533333333333	0.665503333333333	1.0	0.103373333333333	0.447723333333333	0.173156666666667	1.0	0.0164866666666666	0.0043266666666667	1.0	0.00036	0.0151433333333333	0.241093333333333	0.0	0.147446666666667	1.0	0.0549066666666667	0.0	1.0	1.66666666666648e-05	0.148723333333333	0.165213333333333	0.39430270693512304
Sebocytes	0.0087833333333333	0.0024433333333333	0.0	0.0	0.0	0.0001433333333333	0.0	0.0002133333333332	0.0	0.0	0.0035333333333333	0.191846666666667	0.0	0.32505	0.164816666666667	0.13273	0.0	0.26641	0.0	0.0921333333333333	0.0	1.0	0.0	0.0	0.0	0.12655	0.0009866666666666	0.0035333333333333	0.0	0.0722	0.0346033333333333	0.0002999999999999	0.0029366666666667	0.0016066666666666	0.0099633333333333	0.295836666666667	0.0001433333333333	1.0	0.0004399999999999	1.0	0.01276	1.0	0.0442733333333334	0.0	0.01276	0.0	0.0016066666666666	0.0112633333333333	0.0099633333333333	0.0	0.0	0.0722	0.0	1.0	1.0	0.00775	0.178423333333333	0.0551533333333334	0.171646666666667	0.0049133333333333	1.0	0.0	0.0019833333333333	0.0	0.0819133333333333	0.0	0.0159833333333333	0.0	0.120433333333333	0.0196466666666667	0.0	0.00078	0.0	0.0634966666666666	0.0159833333333333	0.0	0.0	0.01774	0.02391	0.05936	0.0	0.0	0.05936	9.99999999995449e-06	0.0006066666666666	0.0551533333333334	0.0	0.0	0.0374933333333334	0.0	0.02634	1.0	0.0	0.0	0.0049133333333333	1.0	2.000000000002e-05	0.0346033333333333	0.0	0.0	0.0	0.0042366666666666	0.0	9.00000000000345e-05	0.314663333333333	0.233286666666667	0.0049133333333333	0.0	0.212616666666667	0.0	0.0001433333333333	0.0004399999999999	0.0	0.09751	0.0477766666666667	0.164816666666667	0.0	0.0	0.0	1.0	0.108653333333333	0.0	0.0	0.0159833333333333	0.226483333333333	0.114393333333333	0.0	0.32505	1.0	0.06774	0.0	0.0374933333333334	0.284686666666667	0.0	0.0009866666666666	0.184953333333333	0.0	0.0019833333333333	0.01276	0.0002999999999999	0.09751	0.295836666666667	0.31856	0.13273	0.00078	0.0	0.0374933333333334	0.191846666666667	0.0	0.11742525727069344
Skeletal muscle	1.0	1.0	1.0	1.0	1.0	1.0	0.964166666666667	1.0	0.911053333333333	1.0	1.0	0.104743333333333	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.09768	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.34012	0.0	0.41264	0.0	0.88311	1.0	1.0	1.0	1.0	0.421166666666667	1.0	1.0	1.0	0.953806666666667	1.0	1.0	1.0	1.0	1.0	0.301966666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.3249	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.86865	1.0	1.0	1.0	1.0	1.0	0.0001533333333333	1.0	0.845646666666667	1.0	0.588686666666667	1.0	1.0	0.0	1.0	0.0909566666666667	1.0	1.0	1.0	1.0	0.97826	0.73919	0.959006666666667	1.0	1.0	1.0	0.936546666666667	1.0	0.904093333333333	0.195343333333333	1.0	1.0	1.0	1.0	1.0	0.876016666666667	1.0	1.0	1.0	1.0	0.773333333333333	1.0	1.0	0.0	0.0	1.0	0.0363666666666667	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.63345	0.0167233333333333	1.0	1.0	0.959006666666667	0.704313333333333	0.0197000000000001	1.0	1.0	0.8244348769574943
Smooth muscle	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.489516666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.480686666666667	1.0	1.0	1.0	1.0	0.0567766666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9867582550335571
Tgd cells	0.0	0.285306666666667	0.828323333333333	1.0	0.549703333333333	0.933803333333333	0.297113333333333	0.697386666666667	1.0	0.91386	1.0	0.0168933333333333	0.651446666666667	0.389936666666667	0.61378	0.290746666666667	0.894386666666667	0.0738166666666666	1.0	0.11345	1.0	0.0	0.97488	0.0931733333333333	0.0	0.615033333333333	0.286003333333333	0.67944	0.0731033333333333	0.199443333333333	0.236476666666667	0.980903333333333	1.0	1.0	0.0059266666666666	0.0	0.912473333333333	0.1946	0.417106666666667	0.461446666666667	0.503093333333333	0.267653333333333	0.819813333333333	0.683603333333333	1.0	0.395413333333333	1.0	1.0	1.0	0.43992	0.160756666666667	1.0	1.0	0.31699	0.473246666666667	0.22694	0.193383333333333	0.446983333333333	1.0	0.0	0.540183333333333	0.431886666666667	1.0	0.585743333333333	0.194013333333333	0.636733333333333	1.0	0.0749666666666666	1.0	1.0	0.758716666666667	1.0	1.0	0.571966666666667	0.637973333333333	1.0	0.0009	0.45001	0.83688	1.0	0.03486	0.532963333333333	0.431886666666667	1.0	0.709636666666667	0.354226666666667	1.0	1.0	0.702903333333333	0.87277	0.45725	0.89152	0.585743333333333	0.20873	0.88861	0.0067566666666666	1.0	0.346793333333333	0.56694	0.4489	1.0	0.200106666666667	1.0	0.704276666666667	0.25377	0.0	0.161293333333333	1.0	0.70828	1.0	0.119956666666667	0.329566666666667	1.0	0.702903333333333	0.210013333333333	0.19215	0.453013333333333	0.894386666666667	1.0	0.13394	0.0562133333333333	0.3855	0.521166666666667	0.372843333333333	0.350866666666667	0.14319	1.0	1.0	0.299996666666667	0.0281	0.0784833333333333	0.42986	0.722136666666667	1.0	0.96442	0.96442	1.0	0.792736666666667	0.72082	0.0731033333333333	0.28676	1.0	1.0	0.300736666666667	0.38905	0.0243466666666666	1.0	0.55593	0.903906666666667	0.5758152125279645
Th1 cells	0.392	0.0279566666666666	0.08766	0.434226666666667	0.00043	0.02162	0.308956666666667	0.01423	0.0849166666666666	0.0	0.312563333333333	0.125326666666667	0.155813333333333	0.0055633333333333	0.55086	0.72353	0.02029	0.03512	0.0098433333333333	0.0332233333333334	0.0	1.0	0.0722699999999999	0.561066666666667	0.0	0.0027099999999999	0.40164	0.26477	0.0029433333333333	0.42623	0.438866666666667	0.41778	0.355903333333333	0.126543333333333	0.189566666666667	0.0	0.105486666666667	0.443433333333333	0.217763333333333	0.0573366666666667	0.04738	0.216653333333333	0.0419633333333334	0.0	0.0497	0.0053999999999999	0.0521466666666667	0.0005166666666667	6.66666666666593e-05	0.0008033333333333	0.0186033333333333	0.0333333333333333	0.0	0.124426666666667	0.18611	0.00033	0.0088166666666666	0.112286666666667	0.0	0.0024899999999999	0.0438333333333333	0.57038	0.09302	0.0973433333333333	0.0023933333333333	0.0	0.12085	0.0871933333333333	0.0616	0.591866666666667	0.0	0.0013699999999999	0.387106666666667	0.0001133333333332	0.10667	0.08004	0.0959866666666667	0.0208366666666666	1.0	0.0691966666666667	0.0934199999999999	0.03091	0.355903333333333	0.18225	0.0260733333333333	1.0	0.0008266666666666	0.165746666666667	0.0089	0.07482	0.0	0.0443566666666667	0.0	0.0	0.0047166666666667	0.42065	0.0	0.858656666666667	8.66666666666793e-05	0.265276666666667	0.0190766666666666	0.0158833333333334	0.0	0.82548	0.0	0.0	0.963006666666667	0.0663866666666667	1.0	0.0764533333333334	0.07501	0.0120966666666666	0.676026666666667	0.08766	0.485423333333333	0.0092133333333333	0.0421533333333334	0.105016666666667	0.0	0.112286666666667	0.02657	0.0	0.0701933333333333	0.0	0.22685	0.359483333333333	0.410896666666667	0.0326233333333333	1.33333333333097e-05	0.0	0.0005566666666666	0.17854	0.0344633333333333	0.0	0.21887	0.04419	0.0	0.0569633333333334	0.0770866666666666	0.556606666666667	6.66666666671034e-06	0.0072366666666666	0.0	0.154186666666667	0.53088	0.0039299999999999	0.0915133333333333	0.56308	0.0097733333333333	0.16454729306487698
Th2 cells	0.0449066666666667	1.0	0.6792	0.54234	1.0	1.0	0.717516666666667	0.8949	1.0	1.0	1.0	0.685853333333333	0.792486666666667	1.0	0.544733333333333	0.356706666666667	1.0	0.960156666666667	1.0	0.711133333333333	0.550733333333333	0.157763333333333	0.356706666666667	0.36476	0.0262133333333333	0.72773	1.0	0.638933333333333	1.0	0.591433333333333	0.301413333333333	1.0	1.0	0.784563333333333	0.0007066666666666	1.0	1.0	0.12085	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.845766666666667	1.0	1.0	0.939143333333333	0.589186666666667	0.75719	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.626253333333333	0.950233333333333	0.51395	1.0	1.0	0.46745	0.442743333333333	1.0	0.227626666666667	1.0	1.0	1.0	1.0	1.0	0.439383333333333	1.0	1.0	0.0	0.459436666666667	0.347613333333333	1.0	0.47654	1.0	0.49635	1.0	0.50218	0.24782	1.0	0.657683333333333	0.33088	0.943223333333333	1.0	1.0	1.0	0.940496666666667	0.52851	0.52589	1.0	0.224213333333333	0.785936666666667	0.529626666666667	0.74193	0.192563333333333	1.0	0.88943	1.0	0.0676666666666667	0.139226666666667	1.0	0.358866666666667	1.0	0.697223333333333	0.32591	1.0	1.0	0.323933333333333	0.875693333333333	0.74193	1.0	1.0	0.610156666666667	0.58807	1.0	0.666576666666667	0.590383333333333	0.939143333333333	0.117376666666667	0.84302	1.0	1.0	0.947393333333333	0.49392	0.584493333333333	1.0	1.0	1.0	0.517573333333333	1.0	1.0	0.379913333333333	0.85406	0.409893333333333	0.937653333333333	1.0	0.182143333333333	1.0	0.119533333333333	0.941913333333333	0.296776666666667	1.0	0.749808277404922
Tregs	0.491286666666667	0.186996666666667	1.0	0.02001	0.0	0.190976666666667	0.0	0.02851	1.0	1.0	0.399146666666667	0.10026	0.05344	0.343843333333333	0.0	0.0216533333333333	0.108783333333333	0.0258733333333333	0.140756666666667	0.0584066666666667	0.959703333333333	0.0	0.0776333333333333	0.0	0.306623333333333	0.310923333333333	0.01678	0.0403466666666666	0.02124	0.0353466666666666	7.00000000000145e-05	0.1671	0.0346866666666666	0.11496	0.0657833333333333	1.0	0.0375666666666666	0.0220833333333333	0.07028	0.188573333333333	0.210436666666667	0.0032233333333333	0.0095266666666666	1.0	0.612443333333333	0.680686666666667	0.266783333333333	0.06109	0.7453	0.236396666666667	0.0146866666666666	0.26391	1.0	0.12632	0.0623899999999999	0.123913333333333	0.112976666666667	0.102726666666667	0.45837	0.0197033333333333	0.12333	0.0	0.236396666666667	0.20793	1.0	0.70678	0.151773333333333	0.16133	0.12799	0.0288966666666667	1.0	0.06751	0.0352233333333334	1.0	0.299206666666667	0.0772333333333334	0.133846666666667	0.597163333333333	0.0	0.125106666666667	0.2307	0.07644	0.339253333333333	0.0412466666666667	0.59573	0.0	1.0	0.213813333333333	0.12862	0.5661	0.0222533333333333	0.05296	0.356786666666667	1.0	0.261796666666667	0.15493	0.152366666666667	0.0	0.0978466666666666	0.470963333333333	0.289716666666667	0.135683333333333	1.0	0.0343633333333333	0.0643833333333333	0.863306666666667	0.00634	0.373983333333333	0.0	0.325316666666667	0.0012133333333332	0.131826666666667	0.176303333333333	0.0071833333333333	0.0	0.0249733333333333	0.393023333333333	0.250366666666667	1.0	0.01816	0.134393333333333	0.325316666666667	0.25421	1.0	0.0375666666666666	0.05275	0.06472	0.0031099999999999	0.947546666666667	1.0	1.0	0.05526	0.44014	1.0	0.614036666666667	0.0814033333333334	1.0	0.02036	0.0230533333333334	0.0507833333333333	0.0360966666666667	0.140006666666667	1.0	0.0041099999999999	0.0	0.987066666666667	0.175633333333333	0.0	0.0119733333333333	0.28287067114093944
