driver	Driver_2_cluster_label_2.0	Driver_2_cluster_label_2.1	Driver_3_cluster_label_3.0	Driver_3_cluster_label_3.1	Driver_3_cluster_label_3.2	Driver_4_cluster_label_4.0	Driver_4_cluster_label_4.1	Driver_4_cluster_label_4.2	Driver_4_cluster_label_4.3
EXOSC5	5	23	5		23	3	0	3	23
E2F1	5	23	5		23	3	0	3	23
MDH2	5	23	5		23	3	0	3	23
FUS	5	23	5		23	3	0	3	23
MLST8	5	23	5		23	3	0	3	23
ZNF607	5	23	5		23	3	0	3	23
LDLRAD3	5	23	5		23	3	0	3	23
FCER1G	5	23	5		23	3	0	3	23
IKBKG	5	23	5		23	3	0	3	23
RPL10A	5	23	5		23	3	0	3	23
BUB3	5	23	5		23	3	0	3	23
NDUFB8	5	23	5		23	3	0	3	23
ITGB8	5	23	5		23	3	0	3	23
ZNF211	5	23	5		23	3	0	3	23
ICAM1	5	23	5		23	3	0	3	23
SSRP1	5	23	5		23	3	0	3	23
CD44	5	23	5		23	3	0	3	23
RAD23B	5	23	5		23	3	0	3	23
ZNF460	5	23	5		23	3	0	3	23
SNCA	5	23	5		23	3	0	3	23
GTF3C4	5	23	5		23	3	0	3	23
ZNF124	5	23	5		23	3	0	3	23
MAPK6	5	23	5		23	3	0	3	23
PDE6B	5	23	5		23	3	0	3	23
GRPR	5	23	5		23	3	0	3	23
CBLB	5	23	5		23	3	0	3	23
NCSTN	5	23	5		23	3	0	3	23
WASL	5	23	5		23	3	0	3	23
IL1R1	5	23	5		23	3	0	3	23
PSMD14	5	23	5		23	3	0	3	23
PRKCD	5	23	5		23	3	0	3	23
EGR4	5	23	5		23	3	0	3	23
ZNF358	5	23	5		23	3	0	3	23
ZNF564	5	23	5		23	3	0	3	23
PRKAA1	5	23	5		23	3	0	3	23
RPL6	5	23	5		23	3	0	3	23
RPL3	5	23	5		23	3	0	3	23
EIF5B	5	23	5		23	3	0	3	23
CDKN2A	5	23	5		23	3	0	3	23
ZNF585B	5	23	5		23	3	0	3	23
ZNF181	5	23	5		23	3	0	3	23
ZNF587	5	23	5		23	3	0	3	23
ZNF195	5	23	5		23	3	0	3	23
CHDH	5	23	5		23	3	0	3	23
ZW10	5	23	5		23	3	0	3	23
ZNF37A	5	23	5		23	3	0	3	23
RAB7A	5	23	5		23	3	0	3	23
SOCS1	5	23	5		23	3	0	3	23
GTF3A	5	23	5		23	3	0	3	23
HSP90AA1	5	23	5		23	3	0	3	23
ARF5	5	23	5		23	3	0	3	23
MEIS3	5	23	5		23	3	0	3	23
HIST1H2BN	5	23	5		23	3	0	3	23
PCDHGB5	5	23	5		23	3	0	3	23
CYTH3	5	23	5		23	3	0	3	23
TRAF1	5	23	5		23	3	0	3	23
GRSF1	5	23	5		23	3	0	3	23
NCK2	5	23	5		23	3	0	3	23
SOD1	5	23	5		23	3	0	3	23
NFKBIA	5	23	5		23	3	0	3	23
NGFR	5	23	5		23	3	0	3	23
TCEB2	5	23	5		23	3	0	3	23
CBL	5	23	5		23	3	0	3	23
RPL38	5	23	5		23	3	0	3	23
CD9	5	23	5		23	3	0	3	23
SFN	5	23	5		23	3	0	3	23
SEC61B	5	23	5		23	3	0	3	23
WDR3	5	23	5		23	3	0	3	23
CPLX1	5	23	5		23	3	0	3	23
ZNF696	5	23	5		23	3	0	3	23
TUBGCP4	5	23	5		23	3	0	3	23
HNRNPUL1	5	22	5		22	3	0	3	22
FGF1	5	22	5		22	3	0	3	22
POLR1D	5	22	5		22	3	0	3	22
ZNF333	5	22	5		22	3	0	3	22
RALA	5	22	5		22	3	0	3	22
SEH1L	5	22	5		22	3	0	3	22
RAD17	5	22	5		22	3	0	3	22
SEC23A	5	22	5		22	3	0	3	22
PLCB4	5	22	5		22	3	0	3	22
MNAT1	5	22	5		22	3	0	3	22
MAPK1	5	22	5		22	3	0	3	22
RBMX	5	22	5		22	3	0	3	22
RPS19	5	22	5		22	3	0	3	22
RBBP7	5	22	5		22	3	0	3	22
RRAS2	5	22	5		22	3	0	3	22
RFC5	5	22	5		22	3	0	3	22
CASP7	5	22	5		22	3	0	3	22
ZNF774	5	22	5		22	3	0	3	22
EHMT2	5	22	5		22	3	0	3	22
GHR	5	22	5		22	3	0	3	22
ITGA2	5	22	5		22	3	0	3	22
YWHAH	5	22	5		22	3	0	3	22
NGF	5	22	5		22	3	0	3	22
MKNK1	5	22	5		22	3	0	3	22
STAT3	5	22	5		22	3	0	3	22
SNAP29	5	22	5		22	3	0	3	22
OAZ2	5	22	5		22	3	0	3	22
PSMB6	5	22	5		22	3	0	2	22
CDC73	5	22	5		22	3	0	2	22
ZNF257	5	22	5		22	3	0	2	22
EIF3H	5	22	5		22	3	0	2	22
NFE2L2	5	22	5		22	3	0	2	22
ERCC2	5	22	5		22	3	0	2	22
CCT8	5	22	5		22	3	0	2	22
PLA2G1B	5	22	5		22	3	0	2	22
MAML1	5	22	5		22	3	0	2	22
FSHB	5	22	5		22	3	0	2	22
PRPF4	5	22	5		22	3	0	2	22
APBA2	5	22	5		22	3	0	2	22
ITPR3	5	22	5		22	3	0	2	22
RANGAP1	5	22	5		22	3	0	2	22
PCDHGA11	5	22	5		22	3	0	2	22
MEIS2	5	22	5		22	3	0	2	22
ZNF837	5	22	5		22	3	0	2	22
LDB1	5	22	5		22	3	0	2	22
IL2	5	22	5		22	3	0	2	22
ZNF382	5	22	5		22	3	0	2	22
CSNK1G1	5	22	5		22	3	0	2	22
JAK1	5	22	5		22	3	0	2	22
PIK3C3	5	22	5		22	3	0	2	22
RFC1	5	22	5		22	3	0	2	22
USF2	5	22	5		22	3	0	2	22
DSP	5	22	5		22	3	0	2	22
TUBA4A	5	22	5		22	3	0	2	22
PPP2R5C	5	22	5		22	3	0	2	22
GLI2	5	22	5		22	3	0	2	22
ZNF33B	5	22	5		22	3	0	2	22
SKIV2L2	5	22	5		22	3	0	2	22
ZNF589	5	22	5		22	3	0	2	22
RPS29	5	22	5		22	3	0	2	22
MLLT4	5	22	5		22	3	0	2	22
LAMB3	5	22	5		22	3	0	2	22
NDUFA8	5	22	5		22	3	0	2	22
IL6ST	5	22	5		22	3	0	2	22
RTN4	5	22	5		22	3	0	2	22
WNT3A	5	22	5		22	3	0	2	22
SNUPN	5	22	5		22	3	0	2	22
CXCL11	5	22	5		22	3	0	2	22
CEP76	5	22	5		22	3	0	2	22
ABCC1	5	22	5		22	3	0	2	22
ZNF566	5	22	5		22	3	0	2	22
CDK5	5	22	5		22	3	0	2	22
ZNF300	5	22	5		22	3	0	2	22
ZFP37	5	22	5		22	3	0	2	22
NTRK3	5	22	5		22	3	0	2	22
POLD4	5	22	5		22	3	0	2	22
NPR2	5	22	5		22	3	0	2	22
DYNC1H1	5	22	5		22	3	0	2	22
LAMC2	5	22	5		22	3	0	2	22
EXT1	5	22	5		22	3	0	2	22
ZNF792	5	22	5		22	3	0	2	22
RPL8	5	22	5		22	3	0	2	22
CDC23	5	22	5		22	3	0	2	22
RNF41	5	22	5		22	3	0	2	22
PAPOLA	5	22	5		22	3	0	2	22
PCBP1	5	22	5		22	3	0	2	22
ACTA2	5	22	5		22	3	0	2	22
TSC1	5	22	5		22	3	0	2	22
MED13L	5	22	5		22	3	0	2	22
MBP	5	22	5		22	3	0	2	22
ZNF256	5	22	5		22	3	0	2	22
GSK3A	5	22	5		22	3	0	2	22
RPL9	5	22	5		22	3	0	2	22
RCOR1	5	22	5		22	3	0	2	22
CENPH	5	22	5		22	3	0	2	22
ID2	5	22	5		22	3	0	2	22
RNF4	5	22	5		22	3	0	2	22
CSNK1G3	5	22	5		22	3	0	2	22
LIN7A	5	22	5		22	3	0	2	22
DSN1	5	22	5		22	3	0	2	22
NDUFA12	5	22	5		22	3	0	2	22
GPR37	5	22	5		22	3	0	2	22
CDC26	5	22	5		22	3	0	2	22
TAF9	5	22	5		22	3	0	2	22
HSPA9	5	22	5		22	3	0	2	22
APLN	5	22	5		22	3	0	2	22
TCF3	5	22	5		22	3	0	2	22
ACADS	5	22	5		22	3	0	2	22
APC	5	22	5		22	3	0	2	22
RPL26L1	5	22	5		22	3	0	2	22
PUF60	5	22	5		22	3	0	2	22
UBE2N	5	22	5		22	3	0	2	22
PCDHA6	5	22	5		22	3	0	2	22
GIT1	5	22	5		22	3	0	2	22
MAP3K5	5	22	5		22	3	0	2	22
EPB41	5	22	5		22	3	0	2	22
PPARGC1A	5	22	5		22	3	0	2	22
SYK	5	22	5		22	3	0	2	22
PCSK6	5	22	5		22	3	0	2	22
CDK2	5	22	5		22	3	0	2	22
EPN1	5	22	5		22	3	0	2	22
PDGFA	5	22	5		22	3	0	2	22
ZNF707	5	22	5		22	3	0	2	22
NUMA1	5	22	5		22	3	0	2	22
ATF1	5	21	5		21	3	0	2	21
RPS9	5	21	5		21	3	0	2	21
NCOA3	5	21	5		21	3	0	2	21
COL17A1	5	21	5		21	3	0	2	21
PRKCG	5	21	5		21	3	0	2	21
TERT	5	21	5		21	3	0	2	21
SMN1	5	21	5		21	3	0	2	21
RING1	5	21	5		21	3	0	2	21
GRK6	5	21	5		21	3	0	2	21
RPL36A	5	21	5		21	3	0	2	21
FBXW11	5	21	5		21	3	0	2	21
NDUFA6	5	21	5		21	3	0	2	21
ZNF234	5	21	5		21	3	0	2	21
HES1	5	21	5		21	3	0	2	21
ISG15	5	21	5		21	3	0	2	21
MAP4K1	5	21	5		21	3	0	2	21
CSNK1G2	5	21	5		21	3	0	2	21
CDH17	5	21	5		21	3	0	2	21
HCFC1	5	21	5		21	3	0	2	21
ZNF629	5	21	5		21	3	0	2	21
LCK	5	21	5		21	3	0	2	21
POLR1E	5	21	5		21	3	0	2	21
GDI2	5	21	5		21	3	0	2	21
APH1A	5	21	5		21	3	0	2	21
GNB2L1	5	21	5		21	3	0	2	21
ZNF419	5	21	5		21	3	0	2	21
AGTR1	5	21	5		21	3	0	2	21
PRKAR1A	5	21	5		21	3	0	2	21
PPP3R2	5	21	5		21	3	0	2	21
ZNF117	5	21	5		21	3	0	2	21
IPO5	5	21	5		21	3	0	2	21
ITGB2	5	21	5		21	3	0	2	21
PSMD6	5	21	5		21	3	0	2	21
PCDHGA6	5	21	5		21	3	0	2	21
POLE3	5	21	5		21	3	0	2	21
PPP2R1A	5	21	5		21	3	0	2	21
RET	5	21	5		21	3	0	2	21
ZNF761	5	21	5		21	3	0	2	21
ZNF619	5	21	5		21	3	0	2	21
PCDHA2	5	21	5		21	3	0	2	21
LZTS1	5	21	5		21	3	0	2	21
ZFP90	5	21	5		21	3	0	2	21
PRKAR2B	5	21	5		21	3	0	2	21
GNG2	5	21	5		21	3	0	2	21
MCM7	5	21	5		21	3	0	2	21
TRAF2	5	21	5		21	3	0	2	21
CDC5L	5	21	5		21	3	0	2	21
ZNF596	5	21	5		21	3	0	2	21
RASA1	5	21	5		21	3	0	2	21
TAB1	5	21	5		21	3	0	2	21
DAD1	5	21	5		21	3	0	2	21
PCDHA1	5	21	5		21	3	0	2	21
XPO7	5	21	5		21	3	0	2	21
HCK	5	21	5		21	3	0	2	21
POLE	5	21	5		21	3	0	2	21
ZNF391	5	21	5		21	3	0	2	21
RB1CC1	5	21	5		21	3	0	2	21
IARS	5	21	5		21	3	0	2	21
ALAD	5	21	5		21	3	0	2	21
GTF2E2	5	21	5		21	3	0	2	21
MBTPS1	5	21	5		21	3	0	2	21
LARS	5	21	5		21	3	0	2	21
YWHAZ	5	21	5		21	3	0	2	21
PRKG1	5	21	5		21	3	0	2	21
STX18	5	21	5		21	3	0	2	21
ZNF470	5	21	5		21	3	0	2	21
MED31	5	21	5		21	3	0	2	21
FKBP4	5	21	5		21	3	0	2	21
ZNF345	5	21	5		21	3	0	2	21
RAB11A	5	21	5		21	3	0	2	21
SF3B3	5	21	5		21	3	0	2	21
ZNF235	5	21	5		21	3	0	2	21
KIF2C	5	21	5		21	3	0	2	21
CNOT6	5	21	5		21	3	0	2	21
RPLP1	5	21	5		21	3	0	2	21
CTTN	5	21	5		21	3	0	2	21
ROCK1	5	21	5		21	3	0	2	21
EXOC7	5	21	5		21	3	0	2	21
CDKN1A	5	21	5		21	3	0	2	21
SF3A3	5	21	5		21	3	0	2	21
ZNF212	5	21	5		21	3	0	2	21
NDUFS7	5	21	5		21	3	0	2	21
RBM8A	5	21	5		21	3	0	2	21
CGN	5	21	5		21	3	0	2	21
PCDHGA3	5	21	5		21	3	0	2	21
ZNF623	5	21	5		21	3	0	2	21
CCT3	5	21	5		21	3	0	2	21
STRADB	5	21	5		21	3	0	2	21
RABEP1	5	21	5		21	3	0	2	21
PSMD10	5	21	5		21	3	0	2	21
TNN	5	21	5		21	3	0	2	21
ZNF41	5	21	5		21	3	0	2	21
SSB	5	21	5		21	3	0	2	21
EIF2S1	5	21	5		21	3	0	2	21
SNRPD2	5	21	5		21	3	0	2	21
DLG1	5	21	5		21	3	0	2	21
ZNF93	5	21	5		21	3	0	2	21
ERBB2	5	21	5		21	3	0	2	21
CAD	5	21	5		21	3	0	2	21
P4HB	5	21	5		21	3	0	2	21
ATF2	5	21	5		21	3	0	2	21
EEF1B2	5	21	5		21	3	0	2	21
GATA4	5	21	5		21	3	0	2	21
SIAH1	5	21	5		21	3	0	2	21
CSE1L	5	21	5		21	3	0	2	21
HIP1	5	21	5		21	3	0	2	21
PLXNB3	5	21	5		21	3	0	2	21
RUNX1T1	5	21	5		21	3	0	2	21
EIF3B	5	21	5		21	3	0	2	21
C2	5	21	5		21	3	0	2	21
ZNF808	5	21	5		21	3	0	2	21
PSME3	5	21	5		21	3	0	2	21
WNT5A	5	21	5		21	3	0	2	21
CCT5	5	21	5		21	3	0	2	21
ZNF471	5	21	5		21	3	0	2	21
ZNF765	5	21	5		21	3	0	2	21
PSMD3	5	21	5		21	3	0	2	21
APP	5	21	5		21	3	0	2	21
ZNF790	5	21	5		21	3	0	2	21
PCDHB4	5	21	5		21	3	0	2	21
DIS3	5	21	5		21	3	0	2	21
FMR1	5	21	5		21	3	0	2	21
TOLLIP	5	21	5		21	3	0	2	21
PLXNB1	5	21	5		21	3	0	2	21
ZNF548	5	21	5		21	3	0	2	21
LAMC3	5	21	5		21	3	0	2	21
ZNF302	5	21	5		21	3	0	2	21
ZNF248	5	21	5		21	3	0	2	21
ZNF658	5	21	5		21	3	0	2	21
HAP1	5	21	5		21	3	0	2	21
CAMK2D	5	20	5		20	3	0	2	20
TPR	5	20	5		20	3	0	2	20
MED13	5	20	5		20	3	0	2	20
GEMIN4	5	20	5		20	3	0	2	20
ZNF136	5	20	5		20	3	0	2	20
APBB1	5	20	5		20	3	0	2	20
ZNF418	5	20	5		20	3	0	2	20
ZNF44	5	20	5		20	3	0	2	20
ERG	5	20	5		20	3	0	2	20
ZNF32	5	20	5		20	3	0	2	20
NOP2	5	20	5		20	3	0	2	20
BAX	5	20	5		20	3	0	2	20
ZNF491	5	20	5		20	3	0	2	20
BLNK	5	20	5		20	3	0	2	20
DBT	5	20	5		20	3	0	2	20
LGALS3	5	20	5		20	3	0	2	20
CD247	5	20	5		20	3	0	2	20
CETN2	5	20	5		20	3	0	2	20
GNG7	5	20	5		20	3	0	2	20
CBLC	5	20	5		20	3	0	2	20
SLC2A4	5	20	5		20	3	0	2	20
MORF4L1	5	20	5		20	3	0	2	20
XRCC5	5	20	5		20	3	0	2	20
CDC25A	5	20	5		20	3	0	2	20
RUVBL1	5	20	5		20	3	0	2	20
ZNF493	5	20	5		20	3	0	2	20
GTF2F2	5	20	5		20	3	0	2	20
MAP3K1	5	20	5		20	3	0	2	20
GNAZ	5	20	5		20	3	0	2	20
PTK2	5	20	5		20	3	0	2	20
FAU	5	20	5		20	3	0	2	20
PCDHGC4	5	20	5		20	3	0	2	20
STAT1	5	20	5		20	3	0	2	20
GNAI3	5	20	5		20	3	0	2	20
NOTCH4	5	20	5		20	3	0	2	20
GNA15	5	20	5		20	3	0	2	20
SNAPC4	5	20	5		20	3	0	2	20
MAPK11	5	20	5		20	3	0	2	20
NUP153	5	20	5		20	3	0	2	20
UBE2V1	5	20	5		20	3	0	2	20
NRG1	5	20	5		20	3	0	2	20
CPSF7	5	20	5		20	3	0	2	20
HUS1	5	20	5		20	3	0	2	20
IL12B	5	20	5		20	3	0	2	20
HDAC8	5	20	5		20	3	0	2	20
ZNF286A	5	20	5		20	3	0	2	20
ZIK1	5	20	5		20	3	0	2	20
PCDHAC1	5	20	5		20	3	0	2	20
CCL4	5	20	5		20	3	0	2	20
ZNF227	5	20	5		20	3	0	2	20
ITGAD	5	20	5		20	3	0	2	20
BRD8	5	20	5		20	3	0	2	20
RHOT1	5	20	5		20	3	0	2	20
TNFRSF1A	5	20	5		20	3	0	2	20
GNGT2	5	20	5		20	3	0	2	20
VWA2	5	20	5		20	3	0	2	20
RB1	5	20	5		20	3	0	2	20
NUP188	5	20	5		20	3	0	2	20
APOA2	5	20	5		20	3	0	2	20
ZNF606	5	20	5		20	3	0	2	20
NDUFS3	5	20	5		20	3	0	2	20
SMAD9	5	20	5		20	3	0	2	20
AXIN1	5	20	5		20	3	0	2	20
GNG11	5	20	5		20	3	0	2	20
PRKCE	5	20	5		20	3	0	2	20
MSI1	5	20	5		20	3	0	2	20
SIRT1	5	20	5		20	3	0	2	20
SUFU	5	20	5		20	3	0	2	20
ZNF708	5	20	5		20	3	0	2	20
HIRA	5	20	5		20	3	0	2	20
LIMK1	5	20	5		20	3	0	2	20
SMG5	5	20	5		20	3	0	2	20
EDAR	5	20	5		20	3	0	2	20
KIF2A	5	20	5		20	3	0	2	20
BRAF	5	20	5		20	3	0	2	20
INCENP	5	20	5		20	3	0	2	20
ZNF599	5	20	5		20	3	0	2	20
NFKBIB	5	20	5		20	3	0	2	20
UBE2D1	5	20	5		20	3	0	2	20
ZNF141	5	20	5		20	3	0	2	20
ZNF250	5	20	5		20	3	0	2	20
INADL	5	20	5		20	3	0	2	20
ODC1	5	20	5		20	3	0	2	20
MMP2	5	20	5		20	3	0	2	20
BCOR	5	20	5		20	3	0	2	20
FKBP1A	5	20	5		20	3	0	2	20
APBA1	5	20	5		20	3	0	2	20
ZNF547	5	20	5		20	3	0	2	20
NOS1	5	20	5		20	3	0	2	20
EGR2	5	20	5		20	3	0	2	20
PKP3	5	20	5		20	3	0	2	20
ZNF10	5	20	5		20	3	0	2	20
ZNF490	5	20	5		20	3	0	2	20
TBL1XR1	5	20	5		20	3	0	2	20
RPS24	5	20	5		20	3	0	2	20
EPC1	5	20	5		20	3	0	2	20
COL4A6	5	20	5		20	3	0	2	20
TERF2	5	20	5		20	3	0	2	20
ZFP2	5	20	5		20	3	0	2	20
SPC24	5	20	5		20	3	0	2	20
COG4	5	20	5		20	3	0	2	20
COPA	5	20	5		20	3	0	2	20
NCBP2	5	20	5		20	3	0	2	20
ZWILCH	5	20	5		20	3	0	2	20
NDUFS2	5	20	5		20	3	0	2	20
GTF3C2	5	20	5		20	3	0	2	20
SNRNP40	5	20	5		20	3	0	2	20
ITGA3	5	20	5		20	3	0	2	20
ZNF701	5	20	5		20	3	0	2	20
GNG13	5	20	5		20	3	0	2	20
NOLC1	5	20	5		20	3	0	2	20
CEBPB	5	20	5		20	3	0	2	20
CDH3	5	20	5		20	3	0	2	20
DGKQ	5	20	5		20	3	0	2	20
ST13	5	20	5		20	3	0	2	20
DDX5	5	20	5		20	3	0	2	20
FGF7	5	20	5		20	3	0	2	20
ZNF19	5	20	5		20	3	0	2	20
ZWINT	5	20	5		20	3	0	2	20
SOS2	5	20	5		20	3	0	2	20
TAF12	5	20	5		20	3	0	2	20
PRKD3	5	19	5		19	3	0	2	19
CCNK	5	19	5		19	3	0	2	19
CPSF3	5	19	5		19	3	0	2	19
BAIAP2	5	19	5		19	3	0	2	19
PSMC5	5	19	5		19	3	0	2	19
FZD8	5	19	5		19	3	0	2	19
RPP40	5	19	5		19	3	0	2	19
GNB4	5	19	5		19	3	0	2	19
RPS21	5	19	5		19	3	0	2	19
MAPK7	5	19	5		19	3	0	2	19
SUPT5H	5	19	5		19	3	0	2	19
POU3F2	5	19	5		19	3	0	2	19
CCND1	4	19	4		19	3	0	2	19
COPS2	4	19	4		19	3	0	2	19
STAT2	4	19	4		19	3	0	2	19
HLA-A	4	19	4		19	3	0	2	19
RPP14	4	19	4		19	3	0	2	19
ZNF22	4	19	4		19	3	0	2	19
CEP290	4	19	4		19	3	0	2	19
CAB39	4	19	4		19	3	0	2	19
RPS4X	4	19	4		19	3	0	2	19
PPP3R1	4	19	4		19	3	0	2	19
CDKN1C	4	19	4		19	3	0	2	19
GP1BA	4	19	4		19	3	0	2	19
RPL28	4	19	4		19	3	0	2	19
CPSF2	4	19	4		19	3	0	2	19
DFFB	4	19	4		19	3	0	2	19
NME1	4	19	4		19	3	0	2	19
RAB1A	4	19	4		19	3	0	2	19
PTN	4	19	4		19	3	0	2	19
ERBB2IP	4	19	4		19	3	0	2	19
CUL5	4	19	4		19	3	0	2	19
SRP72	4	19	4		19	3	0	2	19
TTF1	4	19	4		19	3	0	2	19
CTSD	4	19	4		19	3	0	2	19
IL2RA	4	19	4		19	3	0	2	19
DNAJC8	4	19	4		19	3	0	2	19
RALB	4	19	4		19	3	0	2	19
MCC	4	19	4		19	3	0	2	19
ZNF594	4	19	4		19	3	0	2	19
TLE4	4	19	4		19	3	0	2	19
IPO7	4	19	4		19	3	0	2	19
EXOSC10	4	19	4		19	3	0	2	19
PACSIN3	4	19	4		19	3	0	2	19
PIK3R5	4	19	4		19	3	0	2	19
CD3E	4	19	4		19	3	0	2	19
ACTR1B	4	19	4		19	3	0	2	19
PFDN1	4	19	4		19	3	0	2	19
ZNF43	4	19	4		19	3	0	2	19
ARPC3	4	19	4		19	3	0	2	19
CLCN3	4	19	4		19	3	0	2	19
TP53BP1	4	19	4		19	3	0	2	19
CDH1	4	19	4		19	3	0	2	19
PDCD11	4	19	4		19	3	0	2	19
RPL27A	4	19	4		19	3	0	2	19
CAV1	4	19	4		19	3	0	2	19
FURIN	4	19	4		19	3	0	2	19
PRKCH	4	19	4		19	3	0	2	19
CITED2	4	19	4		19	3	0	2	19
POLR2L	4	19	4		19	3	0	2	19
POLR1C	4	19	4		19	3	0	2	19
PBX1	4	19	4		19	3	0	2	19
ZNF678	4	19	4		19	3	0	2	19
NTF3	4	19	4		19	3	0	2	19
HMGB1	4	19	4		19	3	0	2	19
MIF	4	19	4		19	3	0	2	19
ZNF557	4	19	4		19	3	0	2	19
SF3B2	4	19	4		19	3	0	2	19
ZFP1	4	19	4		19	3	0	2	19
EIF5	4	19	4		19	3	0	2	19
EFNB3	4	19	4		19	3	0	2	19
RPS17	4	19	4		19	3	0	2	19
HSP90AB1	4	19	4		19	3	0	2	19
RPS3	4	19	4		19	3	0	2	19
ZNF90	4	19	4		19	3	0	2	19
PCDHA12	4	19	4		19	3	0	2	19
IL2RG	4	19	4		19	3	0	2	19
VIM	4	19	4		19	3	0	2	19
BLM	4	19	4		19	3	0	2	19
TAF4	4	19	4		19	3	0	2	19
XRCC4	4	19	4		19	3	0	2	19
NUP93	4	19	4		19	3	0	2	19
UBE3A	4	19	4		19	3	0	2	19
ZNF70	4	19	4		19	3	0	2	19
RPL31	4	19	4		19	3	0	2	19
ZNF69	4	19	4		19	3	0	2	19
UBR5	4	19	4		19	3	0	2	19
CRHR1	4	19	4		19	3	0	2	19
RCC1	4	19	4		19	3	0	2	19
ZNF446	4	19	4		19	3	0	2	19
FBL	4	19	4		19	3	0	2	19
TUBB1	4	19	4		19	3	0	2	19
UBXN6	4	19	4		19	3	0	2	19
KAT5	4	19	4		19	3	0	2	19
ABL2	4	19	4		19	3	0	2	19
RPL35	4	19	4		19	3	0	2	19
MED4	4	19	4		19	3	0	2	19
SLC30A7	4	19	4		19	3	0	2	19
MRPS12	4	19	4		19	3	0	2	19
BRCA1	4	19	4		19	3	0	2	19
CTNNA1	4	19	4		19	3	0	2	19
ZNF567	4	19	4		19	3	0	2	19
DYNC1I2	4	19	4		19	3	0	2	19
PHKG2	4	19	4		19	3	0	2	19
ACAD8	4	19	4		19	3	0	2	19
LILRB3	4	19	4		19	3	0	2	19
FAS	4	19	4		19	3	0	2	19
CENPA	4	19	4		19	3	0	2	19
DARS	4	19	4		19	3	0	2	19
EVPL	4	19	4		19	3	0	2	19
CSNK1A1L	4	19	4		19	3	0	2	19
PTPRS	4	19	4		19	3	0	2	19
ZNF2	4	19	4		19	2	0	2	19
PRKCB	4	19	4		19	2	0	2	19
SUMO1	4	19	4		19	2	0	2	19
IRF3	4	19	4		19	2	0	2	19
TLE3	4	19	4		19	2	0	2	19
CACNB3	4	19	4		19	2	0	2	19
ARNT2	4	19	4		19	2	0	2	19
SRPK1	4	19	4		19	2	0	2	19
SUPT16H	4	19	4		19	2	0	2	19
RPS6KA2	4	19	4		19	2	0	2	19
IL11RA	4	19	4		19	2	0	2	19
NR5A1	4	19	4		19	2	0	2	19
KNG1	4	19	4		19	2	0	2	19
CACNA1G	4	19	4		19	2	0	2	19
SAFB	4	19	4		19	2	0	2	19
TUBA1C	4	19	4		19	2	0	2	19
TYROBP	4	19	4		19	2	0	2	19
HDAC6	4	19	4		19	2	0	2	19
BRF2	4	19	4		19	2	0	2	19
ACTN1	4	19	4		19	2	0	2	19
NUP133	4	19	4		19	2	0	2	19
EFNB2	4	19	4		19	2	0	2	19
KLHL2	4	19	4		19	2	0	2	19
CCNH	4	19	4		19	2	0	2	19
PCDHGA2	4	19	4		19	2	0	2	19
NFATC1	4	19	4		19	2	0	2	19
NCOA2	4	19	4		19	2	0	2	19
ACY1	4	19	4		19	2	0	2	19
PCDHA10	4	19	4		19	2	0	2	19
EPX	4	19	4		19	2	0	2	19
MED15	4	19	4		19	2	0	2	19
PI4KB	4	19	4		19	2	0	2	19
ZNF709	4	19	4		19	2	0	2	19
CTNNA3	4	19	4		19	2	0	2	19
ZNF497	4	19	4		19	2	0	2	19
PCDHGA5	4	19	4		19	2	0	2	19
PSMA3	4	19	4		19	2	0	2	19
ZNF197	4	19	4		19	2	0	2	19
STAT5A	4	18	4		18	2	0	2	18
MED20	4	18	4		18	2	0	2	18
GNA13	4	18	4		18	2	0	2	18
PRDM7	4	18	4		18	2	0	2	18
MAK	4	18	4		18	2	0	2	18
PACSIN1	4	18	4		18	2	0	2	18
ZNF625	4	18	4		18	2	0	2	18
DDX23	4	18	4		18	2	0	2	18
ZNF680	4	18	4		18	2	0	2	18
COPB2	4	18	4		18	2	0	2	18
MCM6	4	18	4		18	2	0	2	18
HLA-B	4	18	4		18	2	0	2	18
ZNF182	4	18	4		18	2	0	2	18
COL8A2	4	18	4		18	2	0	2	18
XPO1	4	18	4		18	2	0	2	18
ZNF554	4	18	4		18	2	0	2	18
TBK1	4	18	4		18	2	0	2	18
PPP2R2A	4	18	4		18	2	0	2	18
FZR1	4	18	4		18	2	0	2	18
GTF2E1	4	18	4		18	2	0	2	18
TARS	4	18	4		18	2	0	2	18
OFD1	4	18	4		18	2	0	2	18
ZNF737	4	18	4		18	2	0	2	18
TSC22D1	4	18	4		18	2	0	2	18
PCDHGA8	4	18	4		18	2	0	2	18
SRP68	4	18	4		18	2	0	2	18
RPS6KA3	4	18	4		18	2	0	2	18
ZNF17	4	18	4		18	2	0	2	18
SNX2	4	18	4		18	2	0	2	18
ZNF263	4	18	4		18	2	0	2	18
CDK5RAP2	4	18	4		18	2	0	2	18
ATP5O	4	18	4		18	2	0	2	18
ZNF771	4	18	4		18	2	0	2	18
SAP30	4	18	4		18	2	0	2	18
PSME1	4	18	4		18	2	0	2	18
CENPJ	4	18	4		18	2	0	2	18
RGMB	4	18	4		18	2	0	2	18
MZF1	4	18	4		18	2	0	2	18
ZNF354C	4	18	4		18	2	0	2	18
ETS2	4	18	4		18	2	0	2	18
SNW1	4	18	4		18	2	0	2	18
